,mean_shap,abs_mean_shap,std_shap,count
 決め,0.0008835296341983069,0.0033916948544044445,0.0049173265616033164,7.0
 持た,0.0008716467546037165,0.00468705979110382,0.005224607321207256,5.0
書,0.0008217609076739228,0.007869816824727049,0.011095119736831456,48.0
 採点,0.0008160688481439138,0.0053399553293274945,0.00565670707963938,5.0
 のみ,0.0008082204000867124,0.004499983807506093,0.006802208685890827,8.0
 複数,0.0007896839793829713,0.0045599034834594935,0.006464857059893102,5.0
 厳しい,0.000740621868988209,0.005043872156182014,0.005555630325438816,8.0
 パソコン,0.0007364087061432656,0.015378603662975365,0.023080415098176984,45.0
 後期,0.0007275566607632412,0.010005382828417692,0.013462422372058247,39.0
 取り,0.0007253338383937564,0.005181502479553317,0.00910323200494262,28.0
 A,0.0007104602842244074,0.0017378693948760175,0.0019731419252034693,10.0
 感想,0.0006893754138621376,0.00824303171956128,0.016596074996067668,16.0
 づらい,0.0006843656473475592,0.0060498793262840165,0.006814178654194013,5.0
 違う,0.0006639801204073592,0.01347070566923018,0.02292001078499923,18.0
 週間,0.0006373173579364698,0.00350697104905038,0.004802609655606829,15.0
 出る,0.0006266216700764331,0.004722914712024662,0.009028144679708191,25.0
 リス,0.0006196169127915276,0.012639176949007725,0.019607944937443264,21.0
 立て,0.000609168710749174,0.004253045302975229,0.005406091257673829,15.0
ム,0.0005917097658359079,0.004745095105868308,0.005439045351459095,8.0
 間違っ,0.0005863809725876005,0.014483748395226334,0.02188927318720164,6.0
 もし,0.0005634252452086053,0.0061897953933015785,0.008342338499553794,11.0
 引き続き,0.000537738846362213,0.004061758684945648,0.005097988473285088,5.0
こ,0.0004997474400928089,0.0043801452084153425,0.005348297508007361,6.0
 不安,0.0004871764836261481,0.01042731576570951,0.015544169352458401,22.0
出,0.0004809440570079926,0.0025826571728296485,0.004310950989266682,8.0
 ほど,0.00047637601616669497,0.012555666521406642,0.01906026938812748,15.0
 受験,0.00046427052438957617,0.00664885694422992,0.007778481086251956,5.0
 15,0.00046361043394590844,0.0032351413600570627,0.003985697874186662,9.0
 スピード,0.0004609675052051898,0.007952207523802908,0.01097769147163551,11.0
 C,0.00042195942523827386,0.003648226714403026,0.004419909823614282,12.0
 見直し,0.00042130854418386514,0.006626489014934123,0.007605146874017763,12.0
 必ず,0.0004207795622489927,0.004959746850599757,0.009987689392553123,69.0
 みんな,0.0004199999150999458,0.006997360912753105,0.009786513512925362,16.0
 出席,0.0004184273283702281,0.00627503112485631,0.011118274059214143,74.0
 覚え,0.0004083760508326255,0.010360543758902819,0.017433567751586932,40.0
 うる,0.00040381526850978843,0.003605842323304387,0.005000142625454083,5.0
 少し,0.00035944453767024827,0.008303703539126014,0.011654033888874675,155.0
 出し,0.0003119903185462718,0.005052406393418276,0.007733671983120866,41.0
 a,0.00030348721411545574,0.0024701458540232926,0.003405615540673921,9.0
 事柄,0.00028764520331086326,0.0028015013355928075,0.003694562185436284,7.0
 短,0.00026269487407398214,0.0038108974016922807,0.00513287294141143,6.0
 次回,0.0002453243298077723,0.008738293167334632,0.012779301119793146,5.0
IT,0.0002280902093236668,0.0010574162470423489,0.0012908566302233667,6.0
 終わっ,0.00022145173115055655,0.0011837691930048062,0.0016955128202248103,9.0
 登録,0.00021763145703603402,0.005373328593763983,0.007050061009036803,7.0
 でる,0.00020858303760178386,0.0016422719767433592,0.0018143133995676803,5.0
 出さ,0.00016487831562699283,0.008117732193568372,0.01527249572689877,20.0
 こう,0.00015960120947547396,0.007086300459946321,0.010710535445661699,8.0
 地,0.000157438363203255,0.006941645814549702,0.010263304021147569,8.0
 徐々,8.131934951774236e-05,0.006377793934090071,0.00837012394171025,15.0
 ぐらい,8.097531826933846e-05,0.0038781762814323884,0.004820207114706042,6.0
 プリント,7.101924039334922e-05,0.012581312658023093,0.017693843391888852,122.0
 I,6.836167634809697e-05,0.002645866107119731,0.003624675743802005,30.0
 二,5.8835857479217725e-05,0.004952893828106296,0.005775211071186474,7.0
 ん,2.7268824448419914e-05,0.006999797152043249,0.01149621061330065,137.0
 コロナ,2.6963193217340293e-05,0.011859202658247853,0.022164383310999382,20.0
 つながる,1.0957914734413543e-05,0.03163978284816645,0.044149131011451334,5.0
 期,-2.1821688439324103e-05,0.005951281212212496,0.007766450074759704,26.0
 対処,-6.671947820342168e-05,0.0045911642821773145,0.005711682880451384,5.0
 ほぼ,-7.157816964370961e-05,0.004971445579774974,0.006002949764599264,6.0
 不,-7.884073968619734e-05,0.003692204998909896,0.005067028359112196,13.0
 っ,-0.00011078793904744089,0.0028129115788033234,0.0036974844974291933,5.0
 配,-0.00012228590117047133,0.006993677742912041,0.008693353510304971,16.0
 どこ,-0.00016513635813418005,0.002429715112214478,0.0033316928728172896,11.0
 後,-0.00016672592850661765,0.005868792314039153,0.008084442216539811,91.0
 定期,-0.00017811579649181417,0.00647385673437384,0.007592684224680332,6.0
L,-0.0001944940278159169,0.0009252057538448719,0.001138773721583795,5.0
構え,-0.0001955813990207389,0.006369490383076481,0.0073545519828325835,5.0
 あまり,-0.00021555850342893892,0.010773799944287375,0.015005977461647451,64.0
AI,-0.00021752346161520113,0.002017669825872872,0.0024855154256781466,5.0
 きちんと,-0.0002486426864643796,0.010084668913438623,0.01704188935573334,88.0
 すぐ,-0.0002731077877070249,0.003797627293294144,0.004555681349835457,21.0
 回,-0.0002759788892575082,0.006206004977909508,0.010121443094400986,72.0
 形態,-0.0002845591283524818,0.0024297052916638765,0.0029259609433959118,6.0
末,-0.0002878388626032915,0.00514748748801915,0.00935882206194312,24.0
 それぞれ,-0.000291984984704124,0.00503941070928704,0.00672365816765117,11.0
 [,-0.000314261717949582,0.000314261717949582,0.000116367463184278,5.0
 にく,-0.00032182575584253453,0.0064080977881531,0.009216268101014674,6.0
 だり,-0.00033447326067706566,0.005286310025909924,0.006958276096085589,9.0
 ],-0.0003524829078361284,0.0003524829078361284,9.892144202655626e-05,5.0
 限,-0.0003871682526344823,0.0072395231915407384,0.010509084418494753,15.0
 おけ,-0.00044662603576053417,0.006178196250402834,0.008210676382773167,29.0
 オ,-0.0004533544630183977,0.005155678798309139,0.0060146059301612355,9.0
 重点,-0.00047950715526352274,0.00047950715526352274,0.0002211369995738379,5.0
 うち,-0.0005081791441625683,0.006198018064938166,0.008500685657514719,23.0
 異,-0.0005292404469704101,0.01613015008357858,0.02206097306831101,9.0
 隣,-0.0005319754600350279,0.009245286252345457,0.011792499573438206,7.0
 難しく,-0.0005743262840783645,0.012344201361073101,0.019536565001903518,39.0
ita,-0.000578298306815365,0.002713100102482713,0.0031774345001973096,6.0
 繰り返し,-0.0005852067945404548,0.004931253250334294,0.006374332265130217,12.0
 ば,-0.0006148499481805599,0.013949374393663231,0.02660453556087394,317.0
c,-0.0006403410601169093,0.0012727207797052825,0.0017087489854810986,5.0
 こ,-0.0007382093129365956,0.014883225310035124,0.020676175627901118,16.0
 CS,-0.0007718170447333251,0.0022307746425212827,0.003129668802826737,5.0
 学科,-0.0007977174983269916,0.009785958917332622,0.014582629200198458,11.0
 e,-0.0007996002921952213,0.0028845205401845306,0.0033318253967508644,6.0
 行え,-0.0008278562961550051,0.015948089035873636,0.02309233602350073,8.0
メ,-0.0008362420761474495,0.006046556471113288,0.013064313275293822,34.0
 間,-0.0008429370313303335,0.0109244773193907,0.019690169414820626,27.0
 追い,-0.0008650261994651893,0.003118493984077629,0.004806259692175072,7.0
 時間,-0.0008669864274801563,0.009203842348094056,0.01642784737317302,180.0
 慣れ,-0.0008672646361632299,0.007891330216516149,0.01159312956220336,30.0
 web,-0.0008785935945080222,0.004147621662825053,0.004717558351601608,6.0
 難しい,-0.0008942270564604097,0.011921200823049755,0.018600465129236667,143.0
埋,-0.0008985224652860779,0.007179953892045887,0.009094424255924865,10.0
物,-0.0009039816312516839,0.006285375910790337,0.00847074397063279,7.0
P,-0.0009235334757682552,0.0016511357730753806,0.0016508419727952262,7.0
 ため,-0.000986063397379814,0.010818404919295522,0.0186618544483749,235.0
 II,-0.0010042403077486937,0.0023637277015808385,0.004460024799423029,15.0
頃,-0.0010520247148826346,0.011312884574680984,0.02120971972689395,19.0
 毎回,-0.0011232436893298294,0.00973289748534731,0.018056399890230786,253.0
 どんどん,-0.0011275054542358076,0.009915195371289919,0.012527114752073179,11.0
ぶ,-0.0011435348860686645,0.004848836124957805,0.0054048275326512305,7.0
 Java,-0.0011498448283610312,0.0022772933680962042,0.0025675842198924414,8.0
 週,-0.00115866315617554,0.006926008886628129,0.007925452176334584,11.0
 b,-0.0011986590461068166,0.0011986590461068166,0.0013295303787558789,5.0
 班,-0.0012076490522843044,0.007601154183012787,0.011730739434297102,27.0
 エイ,-0.0012286191835300998,0.0012286191835300998,0.0006298790913995162,5.0
 細かい,-0.0012312474805185047,0.005737272780152125,0.006250940760569583,8.0
 全体,-0.0012524767493778198,0.008879955407737724,0.01368135696557544,10.0
 複雑,-0.0012799091384535146,0.004971074566832248,0.005891387797931865,12.0
 あと,-0.001293821854582463,0.004404718386695816,0.006724337906151609,15.0
 PC,-0.0012974988079804462,0.0012974988079804462,0.001877269413842821,5.0
 なん,-0.0013226467974431556,0.0060007143466775225,0.007146991640317461,21.0
 実習,-0.0013333723784146262,0.007019061521229257,0.008501536983256931,9.0
 AIM,-0.0013398794660659076,0.003344054736551483,0.004933862449159362,16.0
 チェック,-0.001348215620303315,0.007353111928349282,0.008302742152290833,7.0
 出す,-0.0013746343461712564,0.006224843106287558,0.00934026700618386,36.0
G,-0.0013769526543641133,0.003902064579624156,0.00456772505904416,18.0
 やろ,-0.001399523612538663,0.0026874615820512795,0.0030168741424141062,6.0
 コ,-0.0014101420968821766,0.004121171211413685,0.00443774094463893,12.0
 範囲,-0.0014433434132455419,0.010113470933396861,0.01235566198576829,22.0
 検討,-0.0014574977171710574,0.002429219161359564,0.0030577094485795164,11.0
 復,-0.001462776791772361,0.009615162875112096,0.01472246119399242,493.0
 フィット,-0.0014764126990485238,0.011323244181767222,0.013398605238560566,8.0
 P,-0.001487685001726883,0.002392515296620938,0.002498938584523279,5.0
 こま,-0.001505795509001473,0.006649030925230667,0.008773371877294694,15.0
 すみ,-0.0015449207894562278,0.00276892942856648,0.0027733227394077685,5.0
 毎,-0.0015748034488168717,0.005063700055241218,0.007186397422666601,39.0
 オン,-0.0015913800586626293,0.007842431575861229,0.010545091842985597,60.0
 線,-0.0015933433700954635,0.007430216237668816,0.010678647252791038,12.0
 可,-0.0015980202145968816,0.0032352476210117283,0.0032561398321285075,6.0
 行か,-0.0016021881034248508,0.003170450511970557,0.0037514256499207132,10.0
 り,-0.001623689723298109,0.00522282364787922,0.0058956567965751895,6.0
 なけれ,-0.0016250269979653576,0.00858653531673357,0.015521830537782277,32.0
あ,-0.0016517657234211495,0.0037256936560884015,0.0048740121440132966,14.0
 AI,-0.0016634790750686078,0.0016634790750686078,0.0008844030366720108,5.0
 口頭,-0.001758699804971305,0.0038319253605247163,0.0036688586725399435,6.0
 III,-0.0017603776193337451,0.003858462123908499,0.004754981561399999,8.0
 所,-0.0017614272090468721,0.006439092080810893,0.009877805048639075,16.0
 事前,-0.001764994722790166,0.011521406797483964,0.016801913355024043,32.0
 _,-0.0017805307829500332,0.0017805307829500332,0.003059298756509904,5.0
 GI,-0.0018016823292286558,0.00491159676246091,0.006753765761925032,11.0
 たら,-0.0018033385595404511,0.009535263203137618,0.01517274604321491,97.0
修,-0.0018392232587858518,0.008248705678043835,0.012346729128108958,9.0
 ほとんど,-0.0018529663611753396,0.006576959973348162,0.009277262251051573,18.0
 一方,-0.0018665347629373882,0.006228149003335501,0.012661036160491225,10.0
 ない,-0.0018865603151807862,0.012440004947493638,0.02447814019434163,685.0
ツ,-0.0018894940588296098,0.004857131652777984,0.006248485788981764,24.0
よう,-0.0019082937763480205,0.006994802770070943,0.009752828651185977,11.0
 大変,-0.002007460659796113,0.014540724988503654,0.022559704322679865,93.0
 CA,-0.002044769836025682,0.005696789973048124,0.008708551298256663,5.0
じ,-0.002050103417908152,0.002841234308531663,0.004000312092240665,5.0
 持ち込み,-0.0021107883878223083,0.005273648222572337,0.006309509197728889,12.0
 覚悟,-0.002130022420983767,0.0027830494423098915,0.0019804860493189535,5.0
 早く,-0.0021525689910905543,0.005344744789266877,0.008623474172564035,17.0
 試験,-0.002161367989149398,0.0059252762296299714,0.007639302180881067,48.0
 じ,-0.002169460132427048,0.014998822299821768,0.019784323986235072,5.0
 じゃ,-0.0022082068722260088,0.0024859003019197475,0.0023768941478264183,10.0
 前回,-0.002259267544430359,0.00944404224980109,0.013358462465876195,9.0
 テキスト,-0.002259613403713328,0.008526565124342748,0.010623918245181382,21.0
 単,-0.0022675206142594106,0.0073244998828158716,0.009341164908426566,5.0
 設定,-0.0023309888056246564,0.0052981986620579844,0.005424799219836646,5.0
ろう,-0.0023571426536111374,0.004604970909162552,0.005373951002958894,12.0
F,-0.0023952031585678366,0.0034048189876891405,0.004565342839481741,13.0
がけ,-0.0023984617637424583,0.004667696649282621,0.006400726849106746,12.0
う,-0.002438607295147665,0.006040343665594221,0.009429406672599106,472.0
E,-0.002447494111692698,0.002447494111692698,0.001167432345204339,10.0
 終わら,-0.002449117081200909,0.002625925024047952,0.002176179759733924,23.0
 しっかり,-0.002460093128987942,0.008808381955792189,0.01498148469041236,804.0
 Fi,-0.002469331772590522,0.002469331772590522,0.0007073189548537492,5.0
 全く,-0.0024800329976523007,0.005620006483190723,0.009234534930887137,19.0
 づ,-0.0024978752286794284,0.004369306237398026,0.00485110451875661,6.0
 レポート,-0.0025053013535796696,0.009949901880881944,0.014208999879519261,267.0
 余,-0.0025343778630485757,0.006834180984878912,0.009021430316154754,5.0
 遅れる,-0.0025645914876804453,0.005027744108156184,0.00492307863318737,5.0
つ,-0.002571222407433587,0.006573560075724215,0.009819564767296191,7.0
 にくい,-0.0025832843502939795,0.008341857030548757,0.009851819260730565,6.0
 しかし,-0.0025943436081572887,0.011481464806955607,0.01810826359543649,30.0
 タイ,-0.0027332590245047563,0.0027332590245047563,0.0018457687434463854,6.0
 よろ,-0.0027518948589675815,0.008106500132406061,0.009312011713990731,9.0
T,-0.002755628419126868,0.0028022636337366393,0.003236761417116501,22.0
 ただ,-0.0027613914135887945,0.007079429595452298,0.010015878861878965,33.0
 抵抗,-0.0027716778860243114,0.007397656063524968,0.01010004736123818,6.0
 FI,-0.002785726924274859,0.0028303345208581182,0.0023186097573781516,23.0
 度,-0.002800714151782353,0.007261550856247818,0.011361444241118792,78.0
 くらい,-0.0028040973916028666,0.005615121756574362,0.006834165009502585,14.0
ばっ,-0.0028343523494817305,0.0028343523494817305,0.0016683834861942648,7.0
 計画,-0.002907712620586596,0.006531070032885392,0.007966009961679397,35.0
 前日,-0.0029398942586773224,0.005482232806406543,0.005122263284066561,6.0
 かかる,-0.0029603685709844287,0.005580138271670876,0.006223283874621282,10.0
コ,-0.0029795241198489627,0.005839589558809757,0.005958292811488215,11.0
 体調,-0.002983934541672087,0.008013058161437088,0.012814200164628952,11.0
 させ,-0.0030032549511815887,0.012740044863069974,0.01744044880790473,6.0
 締,-0.003078170871413022,0.003078170871413022,0.0027640000250286957,5.0
 無く,-0.0031194458442769246,0.008599245445414757,0.011812534531407017,12.0
 って,-0.003127883465692451,0.006739820839876691,0.006565791634114739,7.0
 曖昧,-0.0031718861216428517,0.003244160631734005,0.0032629185118307276,5.0
 引い,-0.003216626258654287,0.003216626258654287,0.001537867872999269,5.0
 状態,-0.003239226059021247,0.009951216616981482,0.011888623227313275,9.0
 中間,-0.003251080743211787,0.011359165745489008,0.01644770423556787,24.0
 予定,-0.003288755934116229,0.004987461773523538,0.006483207099903888,9.0
 くる,-0.0033089405904637606,0.005596747084386899,0.006579982331885766,34.0
 Web,-0.003312120672344463,0.005171899954293622,0.005921369995600846,5.0
 Ex,-0.0033158709350768535,0.006782670532813727,0.01439978472887019,16.0
 印刷,-0.0033759113794076256,0.006345742171106394,0.005546370316624399,6.0
 紙,-0.0034062945748398,0.005115890780264938,0.004879837375823349,6.0
 就,-0.0034085355711997384,0.009863911338874863,0.015538543785518453,9.0
 もっと,-0.0034398433604346207,0.013771400241226181,0.020758704969169185,37.0
 数,-0.0034796816100735287,0.009967253719669604,0.014941326882317328,36.0
 なるべく,-0.003503068185278332,0.004783050385960481,0.0053739744404195395,14.0
 細かく,-0.003506323330725536,0.01058313852252013,0.014449332362858664,16.0
 やら,-0.003515901391619991,0.005226224680336599,0.00782381274214508,10.0
 直接,-0.0035257997574081857,0.005782124424949962,0.01176458989087628,7.0
 年次,-0.003535429514893083,0.015396828481317681,0.02462345078558378,9.0
 意図,-0.003547230506228516,0.014279122290463419,0.020897713494671098,5.0
 ふ,-0.003571646309865173,0.01280664690566482,0.016158242558791117,5.0
 小,-0.0035778554360264506,0.008752168785222787,0.011369409945914203,172.0
 なかなか,-0.0035925037645938573,0.00946716706675943,0.010656484550965318,8.0
 手書き,-0.0036127036196962254,0.0036722243057415145,0.004079770039234966,5.0
 とる,-0.0036411918371578246,0.00884361635872967,0.013079431296282352,42.0
 うまく,-0.0036468522047168037,0.010412333834271219,0.018245605479327343,10.0
 集中,-0.0036762368560588807,0.009466655368732318,0.012045921618527196,34.0
 SD,-0.003681784347535872,0.004448344246257977,0.005257418103429479,21.0
き,-0.0036824172833032935,0.020118096768933464,0.0352895866787319,80.0
 -,-0.003708233388209469,0.004541467376630852,0.013273648681706452,27.0
 難,-0.0037240078350105027,0.006210943158967157,0.008092511783827682,14.0
 問,-0.003769798680367418,0.004851885009081305,0.0044070668561069235,9.0
 しまっ,-0.0038281907788008207,0.012616641884381932,0.02170837033944443,12.0
im,-0.0038325661516864784,0.004560523892852122,0.004240466110177418,17.0
 回数,-0.0038543852076803014,0.01167424747857485,0.022826508402375587,12.0
 分,-0.0038591635129233415,0.005578805525200734,0.009088644378518307,24.0
む,-0.0038662192494518664,0.007481334445843046,0.008993437083697887,11.0
 足り,-0.00393020862931319,0.009103876864556415,0.013110943426709562,10.0
ど,-0.003939368513913776,0.00813081736851018,0.01088329716763628,28.0
 要,-0.003965549931969938,0.009615168085557261,0.010651908832773938,11.0
 プレ,-0.003980034404776234,0.004806989722965227,0.004989681442055285,8.0
 注意,-0.003989691398725738,0.005051726530052149,0.00479965620948204,19.0
 TO,-0.004019081424775699,0.004932712428901821,0.00512813233196505,10.0
 レジ,-0.004129952151779435,0.01080216807218676,0.014384604841876326,25.0
M,-0.004198577144416049,0.004198577144416049,0.004311715865697046,7.0
 宿,-0.0043191726829470345,0.007653523528874343,0.008015109389663903,22.0
 コミ,-0.0043225507980658995,0.004394417125238681,0.005272565426528755,5.0
 ?,-0.004350871327544347,0.004702716437905038,0.01089064584538287,13.0
 せ,-0.0043641482473738575,0.012338694680885076,0.02307734407515632,79.0
 こなす,-0.00439648901837861,0.021722304157177155,0.036003010663636065,7.0
 分け,-0.004400447839603194,0.006318067142588453,0.009722806063853059,10.0
み,-0.00447993981350818,0.014154589904238592,0.029686083427847183,10.0
 同じ,-0.004552116074564079,0.006751817344290149,0.012314381952292989,25.0
 水,-0.004584750696085394,0.009611342020798474,0.01109692479987418,5.0
 個別,-0.004602623770742918,0.004602623770742918,0.0036750424007311188,5.0
 テスト,-0.004629462150961037,0.010739061130595478,0.01735741181198433,415.0
IC,-0.004693069683998523,0.004799137693819599,0.0036511253661113026,10.0
構,-0.004738187515944115,0.007615557204355189,0.009264321130913696,11.0
 用,-0.004746250345124281,0.004746250345124281,0.0025217290622218855,5.0
 ギリ,-0.004771411477122456,0.004771411477122456,0.00636431879425917,6.0
 すぎる,-0.004844417652930133,0.004844417652930133,0.002813598214626167,5.0
 はず,-0.004849033722327462,0.011378079597146111,0.016346009408874256,8.0
 緊張,-0.004968477112090228,0.012118137174561942,0.016834314606588904,9.0
 申し,-0.004988961201188864,0.00710098762644477,0.008014161553616781,5.0
 しまう,-0.005009405800645375,0.008617164040178578,0.01075591147156279,14.0
 半年,-0.005010166735617561,0.011092602551336282,0.021553430691886033,17.0
 大事,-0.005219696501339948,0.00912563216790004,0.016339465532430725,133.0
 かなり,-0.005315028223168827,0.01272339698002477,0.018457833766835147,36.0
 ゆっくり,-0.0053222233177918485,0.006121643387148016,0.00483754598634423,15.0
 すぎ,-0.0054035505672800355,0.008896138456475456,0.013383654326668291,10.0
ピング,-0.00540431104172967,0.00540431104172967,0.002890670104836003,6.0
然,-0.005434643478240885,0.007380384223194726,0.01021798976843358,7.0
 まとめる,-0.005469155332775699,0.014231201476377464,0.022094665367886072,16.0
 寝,-0.005544606778130401,0.008009575814260947,0.0069281341683463185,6.0
 とく,-0.005547056635097963,0.007447472514791621,0.005989337862618901,9.0
 提出,-0.005615442781230682,0.009088183467691793,0.014067547015746504,169.0
 記述,-0.005620187287149747,0.009244672165095835,0.012941650330749269,8.0
 単位,-0.005687389384536269,0.014485031551706736,0.022803728073274243,52.0
 書き込み,-0.0057357220837729985,0.01031864875840256,0.013278835108765822,10.0
 おき,-0.005771024576251153,0.006402735672753994,0.01084607330823439,30.0
 ちゃんと,-0.006032171522706773,0.007916282125433684,0.012280370192909862,64.0
 余裕,-0.006093209900062791,0.011129572174437581,0.014427820446337372,23.0
 休,-0.00617086718362234,0.007242430987028471,0.005637271256277381,18.0
 なお,-0.0062278942790466585,0.011923126013087832,0.014366591734590645,10.0
 点数,-0.006243975637309111,0.008968769084363193,0.011527610659862228,30.0
 調べる,-0.006255765764318825,0.01417085271719758,0.02550016113743115,14.0
 いつ,-0.006307084092769352,0.00957150666123284,0.015580986243321458,13.0
 毎日,-0.006434799756789289,0.009250356160919182,0.008375705292860065,16.0
ギリ,-0.006446509299469956,0.006446509299469956,0.009130411764965641,6.0
 ごと,-0.00649928558155165,0.00773299486752555,0.00915757710740389,17.0
 残念,-0.0065096462455356925,0.006977648416292418,0.007994057449645814,7.0
 全部,-0.00651983035878655,0.011209884088554844,0.016610223852305844,8.0
 別,-0.006606974643291323,0.014441111923539819,0.01749378928079773,9.0
込む,-0.0066721764746944245,0.01317523550869737,0.014139824692417617,6.0
 期日,-0.006700347185687861,0.006700347185687861,0.0026553878824402744,5.0
 面接,-0.006779269661637955,0.014378974537248724,0.01351887974883032,5.0
 やめ,-0.006890024411404738,0.006890024411404738,0.0037654196119259794,5.0
 いか,-0.00690886620107232,0.007648259220109791,0.012348984284661175,16.0
 やや,-0.006936571199455404,0.007946239114120504,0.011224142429691365,7.0
 教科,-0.006949550317210162,0.011146868936535473,0.014609015579366228,125.0
 雑,-0.007116541630239226,0.009023088891318856,0.009171917051282955,13.0
 頭,-0.007123250814137547,0.010094201557942804,0.019250874282592815,22.0
 難易,-0.007200696662346135,0.01219970709584978,0.01940469617849388,19.0
づく,-0.0074617361193910865,0.007607955897886616,0.008046449496796974,6.0
 ペース,-0.0077325064658258,0.014990797466608845,0.016999442845232478,10.0
 記入,-0.007882989807238493,0.007882989807238493,0.0042058955797614,21.0
 板,-0.00800006490647844,0.012169269228370092,0.015007832430225743,48.0
つい,-0.008043862027867969,0.008629626428470753,0.012624088491857937,6.0
 混乱,-0.00810271947648289,0.009120694820921926,0.010322593928818801,6.0
 入力,-0.008124158334488684,0.008434373255214985,0.006730776737074805,17.0
 たく,-0.008156847029393321,0.008668119442040505,0.008659297197176879,6.0
 終わる,-0.00830916606937535,0.00830916606937535,0.003443674619848578,5.0
 予,-0.00833874932512195,0.011445034907602633,0.016401951432793778,213.0
 期限,-0.008395057363069398,0.008742916852383735,0.009130760488808901,36.0
 他人,-0.008422312053880887,0.011714182707995255,0.013778436552323761,6.0
 いろいろ,-0.008441603538195421,0.016426814434561593,0.029391672418464864,25.0
 なし,-0.008463257776483343,0.014041806235300927,0.014534793587985963,5.0
 普通,-0.008480631341798564,0.009093008294085755,0.013333028813747616,16.0
 多い,-0.008578179459806443,0.010785861652012623,0.016525126225645587,68.0
 まず,-0.008729293472304374,0.009907850279767412,0.011707629692514746,13.0
 とにかく,-0.009244852946721949,0.011223058331366205,0.011655694345985372,11.0
 メモ,-0.009498783826126797,0.010685630325285767,0.013734961442892114,76.0
 下さい,-0.009554851684122345,0.010282820642332175,0.018342092692092794,32.0
返し,-0.00958871152168805,0.010866974072164989,0.016383097963938834,5.0
 欠席,-0.009605794406525092,0.009605794406525092,0.00417268792649857,8.0
クション,-0.009940979579239086,0.013277274482658998,0.019003189454071548,7.0
 途中,-0.009954110223506259,0.014631311594712315,0.01983016261285872,11.0
 未,-0.010182212281671175,0.01379307650478854,0.01772996580593558,5.0
 怠,-0.010215251722651633,0.015136239210862965,0.018298910652872497,7.0
 あらかじめ,-0.010442956138573253,0.010442956138573253,0.008062201168690962,9.0
 シート,-0.01059335655538069,0.015450788980656811,0.02379714628688229,11.0
 明確,-0.010617279606321972,0.014588308508336922,0.030129539775889096,8.0
えず,-0.010684270518693523,0.011708068812011191,0.012614525603899496,6.0
 ましょ,-0.01085061616404025,0.011046489640635914,0.021435690110511336,325.0
 語句,-0.010962824201124021,0.010962824201124021,0.00993156442460722,5.0
 まま,-0.011286979817381606,0.01383692376946602,0.02401782483513821,20.0
 長く,-0.01134092894629036,0.01134092894629036,0.010674490474142885,6.0
 場合,-0.011350682946204005,0.013163303042478525,0.030999729435227885,15.0
 方,-0.011517957298816682,0.021904981780228098,0.03820302102768118,481.0
 最低,-0.011578271989856148,0.013536628548899898,0.01148459123517105,6.0
 早め,-0.011654107742732206,0.012014315818072815,0.010852377371415829,43.0
 おく,-0.011916373376219652,0.01243409816193485,0.022222583635046096,147.0
回し,-0.012235625608445844,0.012235625608445844,0.01640144438586715,5.0
 しまい,-0.01245619709152379,0.012759743576316396,0.01610019293549647,5.0
 ノート,-0.012480165565633604,0.01452640614478131,0.020612706788977374,132.0
 たかっ,-0.012782974843914363,0.017187021937966288,0.031283510463507906,14.0
ろ,-0.01279923729471193,0.01279923729471193,0.01566104033992932,5.0
 さえ,-0.013746570377406897,0.01453058357219561,0.016150693540767508,8.0
 少なかっ,-0.013927698661063914,0.022607886108744424,0.02202619771927528,6.0
直し,-0.014118504486153446,0.014118504486153446,0.010823188464444744,6.0
 報告,-0.014843413099636868,0.017035723528291177,0.03172686346034305,5.0
 疲れ,-0.015291336952666384,0.015994255576955253,0.012426907783118979,11.0
 ばかり,-0.015314430991838272,0.018013496464425238,0.02543145884424407,21.0
 引き,-0.01551536742980326,0.02330535541321816,0.039190054202802756,7.0
 油,-0.015592507015389856,0.015592507015389856,0.00855411868091999,5.0
 不足,-0.015870156367046293,0.01656389669568918,0.02568229269096621,16.0
 期間,-0.015929299900099062,0.019860995330016184,0.03511757267854274,6.0
 穴,-0.01599147380660394,0.020649815598021218,0.02530119288944607,11.0
 もう,-0.017210919428809018,0.018838432420617942,0.031098826899024608,35.0
 ください,-0.018289011513306752,0.01877505688924193,0.030695737418657908,365.0
 程度,-0.01871021774072355,0.020416898595723935,0.026368055792778164,41.0
 苦手,-0.019148072711984394,0.030369549832194233,0.04465058758322219,98.0
 真面目,-0.019322297026409422,0.021216914502998185,0.04120310966103603,33.0
 器具,-0.021069510096645473,0.02701355075680389,0.03551767235558199,7.0
 奥,-0.021933604407422536,0.04735498582795117,0.07365555137115112,8.0
 欲しい,-0.024739591534666205,0.02734312933414701,0.042510903835152304,33.0
 ほしい,-0.026258880049428314,0.02792447555617955,0.04971356525512565,45.0
直す,-0.02637056462857193,0.02723246651548834,0.034777524271273404,6.0
 難しかっ,-0.031050819657468122,0.035119075970949695,0.04954365863692493,88.0
 まじ,-0.03140441495488631,0.03140441495488631,0.02984075643901908,5.0
 大,-0.034552440393170285,0.03675072041315766,0.04230740493529465,86.0
 ほう,-0.04252026476496295,0.043937989954695646,0.0600530826838175,98.0
 ほし,-0.04432044809019746,0.04432044809019746,0.03652373838906262,5.0
